title,log_budget,popularity,runtime,release_month,release_year,genre_count,log_revenue
Daybreakers,16.811242881518265,28.019226,98.0,1.0,2009.0,5,17.755469009869756
She's Out of My League,16.811242881518265,16.176976,104.0,3.0,2010.0,2,17.723118410935506
Monte Carlo,16.811242881518265,17.237143,109.0,7.0,2011.0,3,16.67341657199967
Stay Alive,16.012735246411598,4.34503,100.0,3.0,2006.0,2,17.115232312452264
Alpha and Omega,16.811242881518265,12.300789,88.0,9.0,2010.0,2,17.486735102284783
The Covenant,16.811242881518265,15.804814,97.0,9.0,2006.0,6,17.44244737205726
Shorts,17.50439003707821,4.100942,89.0,8.0,2009.0,2,17.181857972830034
To Die For,16.811242881518265,12.309715,106.0,5.0,1995.0,4,16.873490370985255
Nerve,16.811242881518265,62.933899,96.0,7.0,2016.0,3,18.24283687931537
Appaloosa,16.811242881518265,16.074397,115.0,9.0,2008.0,3,16.821757112232703
Psycho,13.601015748229047,93.067866,109.0,6.0,1960.0,3,17.281246492014
My Best Friend's Girl,16.811242881518265,17.145287,101.0,9.0,2008.0,2,17.416118996622508
Endless Love,16.811242881518265,27.256849,103.0,2.0,2014.0,2,17.34416025454347
Under the Rainbow,16.811242881518265,0.173964,98.0,7.0,1981.0,1,14.647329521674292
Ladyhawke,16.811242881518265,14.370111,121.0,3.0,1985.0,4,16.729598896731225
Simon Birch,16.811242881518265,11.090254,114.0,9.0,1998.0,3,16.719862798559333
Reign Over Me,16.811242881518265,20.82778,124.0,3.0,2007.0,1,16.91660725216847
Into the Wild,16.52356082573315,43.644978,148.0,9.0,2007.0,2,17.845408025980344
School for Scoundrels,16.811242881518265,8.244324,100.0,9.0,2006.0,3,16.6951342057549
Silent Hill: Revelation 3D,16.811242881518265,23.292761,94.0,10.0,2012.0,3,17.77256040752867
From Dusk Till Dawn,16.759949589762293,64.181668,108.0,1.0,1996.0,4,17.067303307255134
Kung Fu Hustle,16.811242881518265,13.658985,99.0,2.0,2004.0,4,18.42978364653267
The Kite Runner,16.811242881518265,10.446722,128.0,10.0,2007.0,1,18.10974434674486
21 Grams,16.811242881518265,32.243357,124.0,9.0,2003.0,3,17.916960483863072
Paparazzi,16.811242881518265,9.149089,84.0,9.0,2004.0,3,16.625260421972424
A Guy Thing,16.811242881518265,5.596835,101.0,1.0,2003.0,2,16.673827563547654
Capitalism: A Love Story,16.811242881518265,10.50098,120.0,9.0,2009.0,1,16.674076841740593
The Greatest Story Ever Told,16.811242881518265,3.011205,199.0,2.0,1965.0,2,16.55462871322733
Secret in Their Eyes,16.785925074816024,15.012237,111.0,10.0,2015.0,3,17.36670689869001
Disaster Movie,17.034386422832473,16.238961,87.0,8.0,2008.0,2,16.4623436492637
Armored,16.811242881518265,15.21229,88.0,12.0,2009.0,4,16.948489526352244
The Man Who Knew Too Little,16.811242881518265,6.397042,97.0,11.0,1997.0,4,16.440306388409113
What's Your Number?,16.811242881518265,19.220789,106.0,9.0,2011.0,2,17.23081125206297
Lockout,16.811242881518265,35.232278,95.0,4.0,2012.0,3,17.287602189014883
Crank: High Voltage,16.811242881518265,35.542809,96.0,4.0,2009.0,3,17.358224226297313
One Night with the King,16.811242881518265,3.476925,123.0,10.0,2006.0,1,16.41010646587114
The Quiet American,17.216707972959764,5.133744,101.0,11.0,2002.0,4,17.136008419076312
The Weather Man,16.811242881518265,14.031377,101.0,10.0,2005.0,2,16.339860332067794
Undisputed,16.811242881518265,17.227376,96.0,8.0,2002.0,4,16.33309645994643
12 Rounds,16.811242881518265,15.66135,108.0,3.0,2009.0,4,16.665079244772244
Let Me In,16.811242881518265,19.705311,116.0,10.0,2010.0,3,16.999613306662038
Triple 9,16.811242881518265,29.371987,115.0,2.0,2016.0,2,16.352321407166013
Deconstructing Harry,16.811242881518265,11.352693,96.0,8.0,1997.0,2,16.18452382308035
Burnt,16.811242881518265,30.477114,100.0,10.0,2015.0,1,17.415743043692466
Death Sentence,16.811242881518265,12.643703,105.0,8.0,2007.0,4,16.647220419415557
Code Name: The Cleaner,16.811242881518265,9.36146,84.0,1.0,2007.0,3,16.151286490137696
Connie and Carla,16.811242881518265,6.102663,98.0,4.0,2004.0,1,16.243936534782325
Sweet Charity,15.894952224644102,0.709143,149.0,1.0,1969.0,4,16.811242881518265
Inherent Vice,16.811242881518265,45.742217,148.0,12.0,2014.0,5,16.223444006542213
Battle of the Year,16.811242881518265,8.237336,110.0,9.0,2013.0,2,16.621865118504427
An American Carol,16.811242881518265,2.605374,83.0,10.0,2008.0,2,15.76142084987672
Machete Kills,16.300417291085605,29.072964,107.0,9.0,2013.0,3,16.524104744412956
Little Boy,16.811242881518265,12.232048,106.0,4.0,2015.0,3,15.674978518660721
A Dangerous Method,16.52356082573315,27.133277,99.0,9.0,2011.0,2,17.128315318248724
A Scanner Darkly,15.978833698567334,26.093043,100.0,5.0,2006.0,3,15.851511967248332
Alone in the Dark,16.811242881518265,9.292987,96.0,1.0,2005.0,4,16.16142416553095
Bandslam,16.811242881518265,7.716606,111.0,8.0,2009.0,4,15.466280222969914
A Most Violent Year,16.811242881518265,37.629309,125.0,12.0,2014.0,3,16.30100628421266
I'm Not There.,16.811242881518265,13.032308,135.0,10.0,2007.0,2,15.202085379751395
The Cold Light of Day,16.811242881518265,15.131867,93.0,4.0,2012.0,2,16.640667062087278
The Brothers Bloom,16.811242881518265,10.218307,114.0,9.0,2008.0,4,15.525836700278125
Princess Mononoke,17.0926553286923,60.732738,134.0,7.0,1997.0,3,18.886772412698615
The Proposition,14.508658238524095,14.617944,104.0,10.0,2005.0,6,15.434640153943825
Marci X,16.811242881518265,5.65327,84.0,8.0,2003.0,1,14.331745723738806
Equilibrium,16.811242881518265,44.566609,107.0,12.0,2002.0,3,15.494408486089814
The Children of Huang Shi,17.50439003707821,8.978408,125.0,7.0,2008.0,2,15.816990693309524
By the Sea,16.118095750958314,11.267676,122.0,11.0,2015.0,2,15.131314587677831
Rapa Nui,16.811242881518265,3.581906,107.0,9.0,1994.0,1,12.628299815384132
Dylan Dog: Dead of Night,16.811242881518265,10.617236,107.0,3.0,2011.0,6,15.348944579048208
The Tempest,16.811242881518265,3.620537,110.0,12.0,2010.0,2,12.755912230308464
The Frozen Ground,17.119462591925288,28.060472,105.0,7.0,2013.0,2,15.519704314769017
Dances with Wolves,16.906553056777135,45.707835,181.0,11.0,1990.0,3,19.865736460320466
Bad Teacher,16.811242881518265,28.497242,92.0,5.0,2011.0,1,19.19170286735747
Sea of Love,16.759949589762293,11.47316,113.0,9.0,1989.0,3,18.523954710279376
A Cinderella Story,16.759949589762293,25.28132,95.0,7.0,2004.0,1,18.064975472586333
Scream,16.454567959008102,45.99611,111.0,12.0,1996.0,3,18.969071850194396
The Shining,16.759949589762293,78.699993,144.0,5.0,1980.0,2,17.60009500029907
Back to the Future,16.759949589762293,76.603233,116.0,7.0,1985.0,4,19.758597983464
House on Haunted Hill,16.759949589762293,13.664614,93.0,10.0,1999.0,3,17.525321487279896
The Switch,16.759949589762293,27.494037,101.0,5.0,2010.0,3,17.724139971668198
Just Married,16.705882371415992,18.47518,95.0,1.0,2003.0,1,18.436208915431457
The Devil's Double,16.765198945372877,10.559414,109.0,2.0,2011.0,5,15.560914347259935
The Crazies,16.811242881518265,28.867568,101.0,2.0,2010.0,3,17.8220459887116
Spirited Away,16.52356082573315,118.968562,125.0,7.0,2001.0,4,19.43200924034735
The Bounty,17.034386422832473,7.436491,132.0,5.0,1984.0,3,15.96883700227682
Sex Drive,16.759949589762293,17.952817,109.0,10.0,2008.0,3,16.74702090026083
Leap Year,16.759949589762293,21.959742,100.0,1.0,2010.0,2,17.214120361398233
The Fall of the Roman Empire,16.759949589762293,4.229942,188.0,3.0,1964.0,2,15.373655386537118
Take Me Home Tonight,16.759949589762293,11.766564,97.0,3.0,2011.0,3,15.751091688759107
The Nutcracker,16.759949589762293,0.068228,93.0,11.0,1993.0,3,14.566924288154848
The Amityville Horror,16.759949589762293,30.205943,90.0,4.0,2005.0,3,18.498078097297885
Adaptation.,16.759949589762293,26.441669,114.0,12.0,2002.0,3,17.305974865396756
Land of the Dead,16.52356082573315,15.262492,93.0,6.0,2005.0,1,17.660765422499008
Fear and Loathing in Las Vegas,16.733281344102608,44.511363,118.0,5.0,1998.0,3,16.183909233859037
The Invention of Lying,16.733281344102608,16.665841,100.0,9.0,2009.0,3,17.278517553180393
Neighbors,16.705882371415992,36.471231,96.0,5.0,2014.0,1,19.407084683236086
The Mask,16.951004817371683,85.30318,101.0,7.0,1994.0,4,19.67795753267319
Big,16.705882371415992,20.716023,104.0,6.0,1988.0,5,18.837209589249397
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,16.705882371415992,29.487784,82.0,11.0,2006.0,1,19.382222986339787
Legally Blonde,16.705882371415992,25.43954,96.0,7.0,2001.0,1,18.769749594764306
Star Trek III: The Search for Spock,16.705882371415992,15.314027,105.0,5.0,1984.0,4,18.28141868811311
The Exorcism of Emily Rose,16.759949589762293,32.602868,122.0,9.0,2005.0,4,18.786825985725066
Deuce Bigalow: Male Gigolo,16.648723960844016,9.832326,88.0,12.0,1999.0,1,17.998095946648732
Left Behind,16.588099342704055,33.452469,110.0,10.0,2014.0,3,16.795262066593107
Barbershop 2:  Back in Business,16.705882371415992,6.501815,106.0,1.0,2004.0,2,17.990980518461935
Bad Santa,16.951004817371683,26.58873,91.0,11.0,2003.0,3,18.15265605949188
Austin Powers: International Man of Mystery,16.61887099947687,36.15716,94.0,5.0,1997.0,3,18.030360225425238
My Big Fat Greek Wedding 2,16.705882371415992,16.027955,94.0,3.0,2016.0,3,18.303284218591255
Diary of a Wimpy Kid: Rodrick Rules,16.860033043306743,14.329891,99.0,3.0,2011.0,2,18.09795709092849
Predator,16.705882371415992,50.009408,107.0,6.0,1987.0,4,18.40287871392627
Amadeus,16.705882371415992,31.82675,160.0,10.0,1984.0,3,17.766235488152116
Mean Girls,16.648723960844016,36.423717,97.0,4.0,2004.0,1,18.67565524819815
Gosford Park,16.801192546169812,11.693272,137.0,11.0,2001.0,3,18.290048516113917
Peggy Sue Got Married,16.705882371415992,12.243887,103.0,10.0,1986.0,4,17.53837690844526
Birdman,16.705882371415992,89.811154,119.0,8.0,2014.0,2,18.45232566969526
Blue Jasmine,16.705882371415992,34.694216,98.0,7.0,2013.0,2,18.412711231582286
United 93,16.52356082573315,17.50138,111.0,4.0,2006.0,5,18.150001264710504
Honey,16.705882371415992,18.492655,94.0,11.0,2003.0,3,17.953022585937223
The Fog,13.815511557963774,14.518598,89.0,2.0,1980.0,1,16.87788984696857
Soul Surfer,16.705882371415992,19.234672,106.0,4.0,2011.0,2,17.6675497949356
Catch-22,16.705882371415992,4.504377,121.0,6.0,1970.0,3,17.030846966481878
Conan the Destroyer,16.705882371415992,18.379124,103.0,6.0,1984.0,3,18.420680753952364
Raging Bull,16.705882371415992,35.524457,129.0,11.0,1980.0,1,16.951004817371683
Love Happens,16.705882371415992,13.472365,109.0,9.0,2009.0,2,17.4027175482998
127 Hours,16.705882371415992,52.464877,94.0,11.0,2010.0,3,17.39046293577102
Center Stage,16.705882371415992,6.961736,115.0,5.0,2000.0,2,16.660473777543814
Love the Coopers,16.648723960844016,9.191187,107.0,11.0,2015.0,2,16.993564429978885
Catch That Kid,16.705882371415992,4.492859,92.0,2.0,2004.0,3,16.631090819559013
Steve Jobs,17.216707972959764,53.670525,122.0,10.0,2015.0,2,17.35478364951615
The Legend of the Lone Ranger,16.705882371415992,11.725805,98.0,8.0,1981.0,4,14.895823428950301
The Tailor of Panama,16.860033043306743,7.047975,109.0,2.0,2001.0,2,17.148017272471147
Blow Out,16.705882371415992,13.628601,108.0,7.0,1981.0,3,16.300417291085605
Getaway,16.705882371415992,16.520516,90.0,8.0,2013.0,2,16.167070464745628
The Ice Storm,16.705882371415992,14.916264,112.0,9.0,1997.0,1,15.899698567323068
And So It Goes,16.705882371415992,9.633711,94.0,7.0,2014.0,3,17.046804478129886
Nine 1/2 Weeks,16.648723960844016,12.313143,117.0,2.0,1986.0,2,15.722965403722574
Dragonslayer,16.705882371415992,3.258422,108.0,6.0,1981.0,1,16.462395316032616
Ed Wood,16.705882371415992,24.548633,127.0,9.0,1994.0,3,15.588334883523403
Labor Day,16.705882371415992,17.683563,111.0,12.0,2013.0,1,16.82493925580547
Mongol: The Rise of Genghis Khan,16.705882371415992,10.1449,120.0,9.0,2007.0,1,17.093692903393823
RockNRolla,16.705882371415992,31.887978,114.0,9.0,2008.0,3,17.0635185309633
Mao's Last Dancer,17.034386422832473,1.876811,117.0,10.0,2009.0,2,16.846583527129358
Midnight Special,16.705882371415992,32.717853,112.0,2.0,2016.0,3,15.642039019199505
The Railway Man,16.705882371415992,13.916583,116.0,12.0,2013.0,2,16.92051078319509
The Wraith,14.80876270134486,10.47644,93.0,11.0,1986.0,5,15.068273812173887
Salton Sea,16.705882371415992,10.991281,103.0,1.0,2002.0,3,13.42498184445951
Metallica: Through the Never,16.705882371415992,7.871686,93.0,9.0,2013.0,1,15.891567377930862
The Informers,16.705882371415992,6.333869,98.0,11.0,2008.0,1,12.853633897869235
Carlos,16.705882371415992,1.138383,338.0,5.0,2010.0,4,13.677718673749569
Day of the Dead,15.068273812173887,18.025206,96.0,7.0,1985.0,2,17.341871111992198
Renaissance,16.705882371415992,9.244181,105.0,3.0,2006.0,3,14.420563411719694
Red Sonja,16.700311326676903,12.752463,89.0,4.0,1985.0,3,15.754055651460538
Red Lights,16.454567959008102,22.748174,119.0,3.0,2012.0,1,16.42198381739754
Superbad,16.811242881518265,33.436092,113.0,8.0,2007.0,1,18.615122116498355
Step Up 2: The Streets,16.951004817371683,28.973074,98.0,2.0,2008.0,3,18.831575756742744
Hoodwinked!,16.52356082573315,23.980329,80.0,12.0,2005.0,3,17.74839030158511
Hotel Rwanda,16.677711496036597,28.60542,121.0,9.0,2004.0,3,17.453096744006448
Hitman,16.993564429978885,42.669304,89.0,11.0,2007.0,4,18.42033822529955
Black Nativity,16.677711496036597,7.180403,93.0,11.0,2013.0,2,15.764015907999063
The Prince,16.705882371415992,21.638673,93.0,8.0,2014.0,2,19.401210455856134
Aliens,16.733281344102608,67.66094,137.0,7.0,1986.0,4,19.026724485103248
My Fair Lady,16.648723960844016,20.786616,170.0,10.0,1964.0,4,18.093158583641053
I Know What You Did Last Summer,16.648723960844016,27.654472,100.0,10.0,1997.0,3,18.648502415777546
Let's Be Cops,16.648723960844016,70.668923,104.0,8.0,2014.0,1,18.732723217720903
Sideways,16.588099342704055,23.425431,126.0,10.0,2004.0,3,18.51145614809536
Beerfest,16.677711496036597,14.304444,110.0,8.0,2006.0,1,16.769377063289042
Halloween,12.611541086966115,30.301307,91.0,10.0,1978.0,2,18.064005814299346
The Best Man Holiday,16.648723960844016,7.210095,123.0,11.0,2013.0,1,18.08695746947013
Smokin' Aces,16.648723960844016,23.491962,109.0,12.0,2006.0,4,17.86038290347198
Saw: The Final Chapter,16.811242881518265,36.133536,90.0,10.0,2010.0,2,18.729270972084446
A Night at the Roxbury,16.648723960844016,12.709227,81.0,10.0,1998.0,1,17.227686322710852
Beastly,16.648723960844016,24.054062,86.0,1.0,2011.0,3,17.580553791040852
The Hills Have Eyes,16.52356082573315,35.107857,107.0,3.0,2006.0,2,18.058615785664124
ATL,16.811242881518265,5.422285,105.0,3.0,2006.0,1,16.868122284229955
Pitch Perfect,16.648723960844016,32.746486,112.0,9.0,2012.0,3,18.563485244354386
Summer Catch,17.341871111992198,3.960098,108.0,8.0,2001.0,3,16.79581909487112
Brooklyn's Finest,16.648723960844016,18.790102,133.0,1.0,2009.0,3,17.201130573329557
55 Days at Peking,16.648723960844016,3.321095,154.0,5.0,1963.0,3,16.118095750958314
Evil Dead,16.648723960844016,33.912116,91.0,4.0,2013.0,1,18.395803382546983
My Life in Ruins,16.648723960844016,5.787891,95.0,2.0,2009.0,2,16.833751451175235
American Dreamz,16.648723960844016,7.864011,107.0,3.0,2006.0,3,15.805304705958678
Superman IV: The Quest for Peace,16.648723960844016,17.062117,90.0,7.0,1987.0,3,16.775615705688583
Running Scared,16.648723960844016,19.311572,122.0,1.0,2006.0,4,16.066802461833923
The Illusionist,17.50439003707821,36.960953,110.0,8.0,2006.0,4,18.280441394636647
Roar,16.648723960844016,1.15641,102.0,11.0,1981.0,2,14.508658238524095
Veronica Guerin,16.648723960844016,9.583578,98.0,7.0,2003.0,3,14.266534583636872
Escobar: Paradise Lost,16.648723960844016,25.112567,120.0,10.0,2014.0,2,15.139485001690893
Southland Tales,16.648723960844016,9.349386,144.0,5.0,2006.0,6,12.83399840516289
Damnation Alley,16.648723960844016,2.215261,91.0,9.0,1977.0,3,15.981129910564055
The Apparition,16.648723960844016,6.385234,82.0,8.0,2012.0,2,16.080133417587064
Fur: An Imaginary Portrait of Diane Arbus,16.636889503897294,4.358255,122.0,8.0,2006.0,3,14.640163956866925
Wall Street,16.52356082573315,24.898687,126.0,12.0,1987.0,2,17.596241262130825
Sense and Sensibility,16.61887099947687,20.898711,136.0,12.0,1995.0,2,18.72078534381011
Becoming Jane,16.61887099947687,18.236284,120.0,3.0,2007.0,2,17.434816784717363
Sydney White,16.61887099947687,10.74648,108.0,9.0,2007.0,1,16.42705543869944
House of Sand and Fog,16.61887099947687,12.102725,126.0,12.0,2003.0,1,16.6453532866971
Dead Poets Society,16.612791953770035,55.458584,129.0,6.0,1989.0,1,19.278749462682956
Dumb and Dumber,16.588099342704055,35.777067,107.0,12.0,1994.0,1,19.32601315211921
When Harry Met Sally...,16.588099342704055,18.430419,96.0,7.0,1989.0,3,18.346210904794216
The Verdict,16.588099342704055,7.980632,129.0,12.0,1982.0,1,17.80407323798836
Road Trip,16.588099342704055,14.759948,93.0,5.0,2000.0,2,18.600952526393517
The Artist,16.52356082573315,29.943316,100.0,5.0,2011.0,3,18.70910896546569
The Unborn,16.588099342704055,15.788784,87.0,1.0,2009.0,3,18.152984955133523
Moonrise Kingdom,16.588099342704055,41.083914,94.0,5.0,2012.0,3,18.038880896499002
The Young Messiah,16.733281344102608,1.884558,120.0,3.0,2016.0,1,15.685835028210363
Pan's Labyrinth,16.759949589762293,90.809408,118.0,5.0,2006.0,3,18.237457504764997
Baby Boy,16.588099342704055,7.854989,130.0,6.0,2001.0,3,17.19588088778656
The Roommate,16.588099342704055,11.807269,91.0,2.0,2011.0,3,17.516633750664223
Joe Dirt,16.68907525404123,15.976335,91.0,4.0,2001.0,5,17.24910078043668
Double Impact,16.52356082573315,10.484642,110.0,8.0,1991.0,4,17.220126024645715
Hot Fuzz,16.300417291085605,38.623178,121.0,2.0,2007.0,3,18.204683782323396
The Women,16.588099342704055,8.8321,114.0,9.0,2008.0,3,17.727684492002126
Vicky Cristina Barcelona,16.52356082573315,32.758254,96.0,8.0,2008.0,2,18.384106516963246
Boys and Girls,16.588099342704055,9.119797,94.0,6.0,2000.0,3,16.842129538112207
Jennifer's Body,16.588099342704055,32.257414,100.0,9.0,2009.0,2,17.267276267956248
Drowning Mona,16.588099342704055,3.021835,96.0,3.0,2000.0,3,16.5516422894493
My Stepmother is an Alien,16.811242881518265,9.455596,108.0,12.0,1988.0,2,16.444084629746005
Philadelphia,17.073607134447293,44.301745,125.0,12.0,1993.0,1,19.14667471829307
The Thirteenth Floor,16.588099342704055,19.890428,100.0,4.0,1999.0,3,16.736739573557095
The Cookout,16.588099342704055,0.830596,97.0,9.0,2004.0,2,2.5649493574615367
Detroit Rock City,15.687312888712007,5.700333,95.0,8.0,1999.0,2,15.254662040057267
Highlander,16.588099342704055,29.253833,116.0,3.0,1986.0,3,15.59046307836746
Things We Lost in the Fire,16.588099342704055,8.842869,113.0,9.0,2007.0,1,14.862528805270609
Steel,16.588099342704055,2.848727,97.0,8.0,1997.0,3,14.338124426544764
The Immigrant,16.588099342704055,13.832464,117.0,7.0,2013.0,2,15.584971076672407
Trance,16.811242881518265,38.802415,101.0,3.0,2013.0,4,17.00440417496742
Soul Plane,16.588099342704055,9.400404,86.0,5.0,2004.0,2,16.511646532365
Welcome to the Sticks,16.213405921671733,18.923181,106.0,1.0,2008.0,1,17.789416442682565
Enter the Void,16.380459992348886,20.39955,161.0,5.0,2009.0,2,13.533479157021308
Hachi: A Dog's Tale,16.588099342704055,43.217089,93.0,6.0,2009.0,2,17.682565276536792
The Homesman,16.588099342704055,20.59148,122.0,5.0,2014.0,2,15.051811336542082
Slow Burn,16.5563506464056,6.630856,93.0,9.0,2005.0,4,14.028697506405647
Beverly Hills Cop,16.52356082573315,29.843818,105.0,11.0,1984.0,3,19.572392877712208
